유형,논문 ID,저자명,주저자 소속기관,논문명,논문영어명,학술지명,저자키워드,참고문헌 수,인용된 총 횟수,발행기관명,발행연도,발행일,권,호,특별호,시작 페이지,끝 페이지,논문번호,DOI,주제분야,URL,KCI 등재 구분,반출일,논문명_원본,기관_부모,발행월,발행호,발행순서,주저자_소속_게재시점,기관_부모_보정,소속_판정
J,ART002870271,나혜숙,서강대학교,함석헌의 『바가바드 기타』 주석서에 나오는 경구(經句) 인용의 출처와 맥락 연구,A Study on the Source and Context of Ham Sok-Hon’s Scriptural Quotations in his Commentary on the Bhagavad Gītā,인도철학,"함석헌, 『바가바드 기타』, 주석서, 경구(經句), 인용, 출처, 맥락",30.0,0.0,인도철학회,2022,Aug. 31.,,65.0,,169.0,223.0,,10.32761/kjip.2022..65.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002870271,등재,2026-04-13,함석헌의 『바가바드 기타』 주석서에 나오는 경구(經句) 인용의 출처와 맥락 연구,서강대학교,8,제65집,64,서강대학교,서강대학교,일치
J,ART002835930,이견명,동국대학교,트라우마에 대한 유식학적 이해,An Understanding of the Trauma,인도철학,"트라우마, 기억, 아뢰야식, 이숙식, 일체종자식",27.0,0.0,인도철학회,2022,Apr. 30.,,64.0,,81.0,107.0,,10.32761/kjip.2022..64.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002835930,등재,2026-04-13,트라우마에 대한 유식학적 이해,동국대학교,4,제64집,63,동국대학교,동국대학교,일치
J,ART002835932,정성헌,동국대학교,"만심(慢心, māna)의 의미에 관한 고찰",A Study on the Meaning of Māna,인도철학,"만(慢), 아만(我慢), 말나식, 안혜, 세친, 유식삼십송석",20.0,0.0,인도철학회,2022,Apr. 30.,,64.0,,109.0,138.0,,10.32761/kjip.2022..64.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002835932,등재,2026-04-13,"만심(慢心, māna)의 의미에 관한 고찰",동국대학교,4,제64집,63,동국대학교,동국대학교,일치
J,ART003293159,김재민,능인대학원대학교,차크라(Cakra/Chakra)를 둘러싼 리드비터(Leadbeater)와 우드로프(Woodroffe) 간의 논쟁점들에 대한 일고찰(Ⅰ) - The Chakras와 The Serpent Power를 중심으로 -,A Study on the Points of Contention between Leadbeater and Woodroffe Regarding the Chakras (I):   Focusing on The Chakras and The Serpent Power,인도철학,"차크라, 리드비터, 우드로프, 『차크라들』, 『뱀의 힘』, 신지학, 인도 전통 수행론",28.0,0.0,인도철학회,2025,Dec. 31.,,75.0,,31.0,64.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003293159,등재,2026-04-13,차크라(Cakra/Chakra)를 둘러싼 리드비터(Leadbeater)와 우드로프(Woodroffe) 간의 논쟁점들에 대한 일고찰(Ⅰ) - The Chakras와 The Serpent Power를 중심으로 -,능인대학원대학교,12,제75집,74,능인대학원대학교,능인대학원대학교,일치
J,ART003293734,박희언,서울대 학부대학 연수연구원,후기 인도밀교의 제4관정(第四灌頂) 고찰: 아티샤의 관정론에 드러난 이제쌍입(二諦雙入)과 이타행(利他行)을 중심으로,A Study of the Fourth Initiation (caturthābhiṣeka) in Later Indian Tantric Buddhism: Focusing on Atiśa's Theory of Initiation,인도철학,"아티샤, 밀교, 관정, 제4관정, 이제쌍입, 이타행",33.0,0.0,인도철학회,2025,Dec. 31.,,75.0,,133.0,168.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003293734,등재,2026-04-13,후기 인도밀교의 제4관정(第四灌頂) 고찰:  아티샤의 관정론에 드러난 이제쌍입(二諦雙入)과 이타행(利他行)을 중심으로,서울대학교,12,제75집,74,서울대학교,서울대학교,일치
J,ART003293741,장재진,동명대학교,해상 네트워크와 문화교섭의 상징세계 - 『삼국유사』의 허황옥·김수로와 『쿠쉬나메』의 아비틴·프라랑 서사 비교를 중심으로 -,"Maritime Networks and the Symbolic World of Cultural Mediation: A Comparative Study of the Narratives of Heo Hwang-ok and King Suro in the Samguk Yusa, and Abtin and Farāng in the Kush-nāmeh",인도철학,"해상 실크로드, 인도문화, 문화교섭, 허황옥·김수로, 아비틴·프라랑, 쿠쉬나메, 삼국유사",58.0,0.0,인도철학회,2025,Dec. 31.,,75.0,,199.0,233.0,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003293741,등재,2026-04-13,해상 네트워크와 문화교섭의 상징세계 - 『삼국유사』의 허황옥·김수로와 『쿠쉬나메』의 아비틴·프라랑 서사 비교를 중심으로 -,동명대학교,12,제75집,74,동명대학교,동명대학교,일치
J,ART003241322,최지연,동국대 불교학부,『사운다라난다』의 수행론 고찰 - 제12-15장을 중심으로 -,The Structure of Buddhist Practice in Aśvaghoṣa's Saundarananda:  Focus on Chapters 12-15,인도철학,"사운다라난다, 아슈바고샤, 성문지, 불교문학, 불교수행",26.0,0.0,인도철학회,2025,Aug. 31.,,74.0,,5.0,31.0,,10.32761/kjip.2025..74.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003241322,등재,2026-04-13,『사운다라난다』의 수행론 고찰 - 제12-15장을 중심으로 -,동국대 불교학부,8,제74집,73,동국대학교,동국대학교,보정적용
J,ART003197438,양영순,서울대학교 아시아연구소,자이나교의 까르마론과 자유의지론 __영혼과 물질의 이항 대립과 초월의 구도,Theory of Karma and Free Will in Jainism: The Soul-Matter Dichotomy and Path to  Liberation,인도철학,"자이나교, 까르마, 물질, 고행, 자유의지, 아디야바사야",34.0,0.0,인도철학회,2025,Apr. 30.,,73.0,,1.0,32.0,,10.32761/kjip.2025..73.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003197438,등재,2026-04-13,자이나교의 까르마론과 자유의지론 __영혼과 물질의 이항 대립과 초월의 구도__,서울대학교,4,제73집,72,서울대학교,서울대학교,일치
J,ART003154874,조준호,동국대학교 불교학술원 불교문화연구원,초기불교 부파 전적에 나타난 사띠 개념,The Concept of Sati of Early Buddhist Schools in India,인도철학,"사띠, 기억, 부파, 아비달마, 상좌부, 설일체유부",26.0,0.0,인도철학회,2024,Dec. 31.,,72.0,,39.0,68.0,,10.32761/kjip.2024..72.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003154874,등재,2026-04-13,초기불교 부파 전적에 나타난 사띠 개념,동국대학교,12,제72집,71,동국대학교,동국대학교,일치
J,ART003154914,김한상,능인대학원대학교,불교 수행에서 믿음의 역할과 중요성 - 초기불교 문헌과 장외문헌을 중심으로 -,Role and Meaning of Faith in Buddhist Meditation: According to the Early Buddhist Texts and Post-canonical Texts,인도철학,"믿음(saddhā), 초기불교(Early Buddhism), 명상(bhāvanā), 정화(sampasādana), 뛰어듦(samppakkhandana)",49.0,0.0,인도철학회,2024,Dec. 31.,,72.0,,106.0,133.0,,10.32761/kjip.2024..72.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003154914,등재,2026-04-13,불교 수행에서 믿음의 역할과 중요성 - 초기불교 문헌과 장외문헌을 중심으로 -,능인대학원대학교,12,제72집,71,능인대학원대학교,능인대학원대학교,일치
J,ART003154941,이산,동국대학교 WISE,티벳불교의 바르도(bar do)와 시토(zhi khro) 의례,Bar do and Zhi khro rituals in Tibetan Buddhism,인도철학,"바르도, 중음, 시토의례, 닝마, 티벳불교, 티벳사자의서",63.0,0.0,인도철학회,2024,Dec. 31.,,72.0,,160.0,199.0,,10.32761/kjip.2024..72.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003154941,등재,2026-04-13,티벳불교의 바르도(bar do)와 시토(zhi khro) 의례,동국대학교,12,제72집,71,동국대학교,동국대학교,일치
J,ART003154986,함형석,전남대학교 철학과,"중관학파와 나스띠까 - 붓다빨리따, 바비베까, 짠드라끼르띠의 허무주의 논란에 대한 해명 비교연구 -","The Mādhyamikas and the Nāstikas: A comparative review of Buddhapālita’s, Bhāviveka’s, and Candrakīrti’s responses to the charge of nihilism",인도철학,"중론, 붓다빨리따, 바비베까, 짠드라끼르띠, 나스띠까",17.0,0.0,인도철학회,2024,Dec. 31.,,72.0,,134.0,159.0,,10.32761/kjip.2024..72.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003154986,등재,2026-04-13,"중관학파와 나스띠까 - 붓다빨리따, 바비베까, 짠드라끼르띠의 허무주의 논란에 대한 해명 비교연구 -",전남대학교,12,제72집,71,전남대학교,전남대학교,일치
J,ART003112720,방정란,경상국립대학교 인문학연구소,인도후기밀교의 장송의례 문헌연구 __순야사마디바즈라(Śūnyasamādhivajra) 저작의 Mṛtasugatiniyojana를 중심으로,Unveiling the Mṛtasugatiniyojana: A Study and Korean Translation of Śūnyasamādhivajra's Buddhist Tantric Funeral Text,인도철학,"후기밀교, 장송의례, 사자소생의례, 순야사마디바즈라",23.0,1.0,인도철학회,2024,Aug. 31.,,71.0,,5.0,41.0,,10.32761/kjip.2024..71.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003112720,등재,2026-04-13,인도후기밀교의 장송의례 문헌연구 __순야사마디바즈라(Śūnyasamādhivajra) 저작의 Mṛtasugatiniyojana를 중심으로__,경상국립대학교,8,제71집,70,경상국립대학교,경상국립대학교,일치
J,ART003112721,최성호,경남대학교 교양교육연구소,몸과 마음에 대한 불교적 논의에서 등장하는 요가끄셰마(yogakṣema) 용례 검토,Yogakṣemain the Context of the Buddhist Mind-body Theory,인도철학,"요가끄셰마, 요가케마, 안위, 안은, 유가행파",28.0,0.0,인도철학회,2024,Aug. 31.,,71.0,,43.0,65.0,,10.32761/kjip.2024..71.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003112721,등재,2026-04-13,몸과 마음에 대한 불교적 논의에서 등장하는 요가끄셰마(yogakṣema) 용례 검토,경남대학교,8,제71집,70,경남대학교,경남대학교,일치
J,ART003112728,한상희,경북대학교 인문학술원,재생연결(paṭisandhi)의 과정과 양상 __『위숫디막가』 제17장의 ‘상카라를 조건으로 의식이 있음에 관한 논의(Saṅkhārapaccayāviññāṇakathā)’를 중심으로,The Process and Aspect of the Consciousness of Rebirth(paṭisandhicitta): Focusing on Saṅkhārapaccayāviññāṇakathā in the chapter 17 of Visuddhimmagga,인도철학,"재생연결, 결생(結生), 업, 마음의 흐름[心相續], 윤회, 위숫디막가",25.0,0.0,인도철학회,2024,Aug. 31.,,71.0,,105.0,134.0,,10.32761/kjip.2024..71.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003112728,등재,2026-04-13,재생연결(paṭisandhi)의 과정과 양상 __『위숫디막가』 제17장의 ‘상카라를 조건으로 의식이 있음에 관한 논의(Saṅkhārapaccayāviññāṇakathā)’를 중심으로__,경북대학교,8,제71집,70,경북대학교,경북대학교,일치
J,ART003112733,김동완,동국대학교 WISE캠퍼스 불교학과,반야중관학의 변증적 파기와 마조의 심(心)･불(佛)･도(道),"Dialectical Destruction of Prajñā-Madhyamaka Studies(般若中觀學) and Mazu's the Mind(心), the Buddha(佛) and the Truth(道)",인도철학,"반야중관, 사구분별, 변증법, 마조, 즉심즉불, 평상심시도",50.0,0.0,인도철학회,2024,Aug. 31.,,71.0,,167.0,200.0,,10.32761/kjip.2024..71.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003112733,등재,2026-04-13,반야중관학의 변증적 파기와 마조의 심(心)･불(佛)･도(道),동국대학교,8,제71집,70,동국대학교,동국대학교,일치
J,ART003075710,이자연,한국외국어대학교 철학문화연구소,마음챙김 명상의 사마타와 위빠사나의 관계 문제 맥락에서의 수관(anupassanā) 고찰,Investigation of the Method of Anupassanā in the Context of the Problem of the Relation between Samatha and Vipassanā as in Mindfulness Meditation,인도철학,"마음챙김, 사마타, 위빠사나, 수관, 대념처경",33.0,0.0,인도철학회,2024,Apr. 30.,,70.0,,67.0,93.0,,10.32761/kjip.2024..70.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003075710,등재,2026-04-13,마음챙김 명상의 사마타와 위빠사나의 관계 문제 맥락에서의 수관(anupassanā) 고찰,한국외국어대학교,4,제70집,69,한국외국어대학교,한국외국어대학교,일치
J,ART003075761,김서리,동국대학교 WISE캠퍼스,"빠알리어 접미사 tūna, tvāna, tvā에 관한 연구 __『깟짜야나 문법』, 『목갈라나 문법』, 『삿다니띠』를 중심으로","A Study on Pāli Suffixes tūna, tvāna, tvā with reference to Kaccāyana-vyākaraṇa, Moggallāna-vyākaraṇa, Saddanīti",인도철학,"절대사, 불변분사, 연속체, 빠알리어 접미사, 앞선 시점",22.0,0.0,인도철학회,2024,Apr. 30.,,70.0,,125.0,151.0,,10.32761/kjip.2024..70.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003075761,등재,2026-04-13,"빠알리어 접미사 tūna, tvāna, tvā에 관한 연구 __『깟짜야나 문법』, 『목갈라나 문법』, 『삿다니띠』를 중심으로__",동국대학교,4,제70집,69,동국대학교,동국대학교,일치
J,ART003035160,이정수,중앙승가대학교,Prakāśamātra vs Svaprakāśa: 궁극의 실재를 지시하는 후기 유가행파의 두 가지 용어들 1,Prakāśamātra vs Svaprakāśa: With Reference to the Two Technical Terms Used by Late Indian Vijñānavādins Indicating Ultimate Existence,인도철학,"대상의 모습/형상, 유형상유가행파, 무형상유가행파, 즈냐나슈리미뜨라, 라뜨나까라샨띠, 마음 자체의 현현, 마음의 현현 자체, 불일불이논증",46.0,2.0,인도철학회,2023,Dec. 31.,,69.0,,109.0,155.0,,10.32761/kjip.2023..69.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003035160,등재,2026-04-13,Prakāśamātra vs Svaprakāśa: 궁극의 실재를 지시하는 후기 유가행파의 두 가지 용어들 1,중앙승가대학교,12,제69집,68,중앙승가대학교,중앙승가대학교,일치
J,ART003035095,김재민,금강대학교 불교문화연구소,차크라(cakra/chakra)론을 둘러싼 리드비터(Leadbeater)와 우드로프(Woodroffe) 간의 쟁점 논의를 위한 시론(始論)__The Chakras와 The Serpent Power를 중심으로,Beginning Discussion for Argument on Issues over Theories of Chakras between Leadbeater and Woodroffe: focused on The Chakras and The Serpent Power,인도철학,"차크라, 리드비터, 우드로프, 『차크라들』, 『뱀의 힘』, 신지학, 탄트라",21.0,0.0,인도철학회,2023,Dec. 31.,,69.0,,35.0,65.0,,10.32761/kjip.2023..69.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003035095,등재,2026-04-13,차크라(cakra/chakra)론을 둘러싼 리드비터(Leadbeater)와 우드로프(Woodroffe) 간의 쟁점 논의를 위한 시론(始論)__The Chakras와 The Serpent Power를 중심으로__,금강대학교,12,제69집,68,금강대학교,금강대학교,일치
J,ART002993010,방정란,경상국립대학교 인문학연구소,텍스트 비교연구 방법론 고찰__딴뜨라 문헌의 불이(不二)와 공성(空性)에 대한 평행 구문 분석을 통하여,An Approach to Comparative Textual Studies of Parallel Passages on Emptiness and Non-dual Doctrine in Tantric Traditions,인도철학,"후기 밀교, 불이원론 샤이바, 문헌비교연구, 공성, 불이",39.0,1.0,인도철학회,2023,Aug. 31.,,68.0,,5.0,34.0,,10.32761/kjip.2023..68.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002993010,등재,2026-04-13,텍스트 비교연구 방법론 고찰__딴뜨라 문헌의 불이(不二)와 공성(空性)에 대한 평행 구문 분석을 통하여__,경상국립대학교,8,제68집,67,경상국립대학교,경상국립대학교,일치
