artiId,pub_year,pub_mon,통권,volume,categories,title_ko,title_en,authors
ART003334836,2026,04,76,,철학,중국과 인도의 우주본체론 비교 고찰 - 『태극도설』과 SāṃkhyaKārikā 의 전변설을 중심으로 -,A Comparative Study of Chinese and Indian Cosmological Ontology,권윤영(동국대학교)
ART003334842,2026,04,76,,철학,『마하바라타』 지옥 서사의 구조와 윤리적 기능,The Structure and Ethical Function of the Hell Narrative in the Mahābhārata,김진영(동국대학교 WISE(와이즈)캠퍼스 갈등치유연구소)
ART003334843,2026,04,76,,철학,인도 불교식 결혼 의례의 변화 양상과 그 함의 -2000년대 초반 이후 마하라슈뜨라 서부 지역을 중심으로-,Transformations in Buddhist Wedding Rituals in India: Western Maharashtra since the Early 2000s,이지은(세종대학교)
ART003334845,2026,04,76,,철학,자비심의 심소적 해석에 대한 고찰 - 안혜의 『유식삼십송석』을 중심으로 -,A Study on the Yogācāra Interpretation of Compassion(Maitrī-karuṇā ) - Focusing on Sthiramati’s Triṃśikāvijñaptibhāṣya -,정성헌(동국대학교)
ART003334848,2026,04,76,,철학,Yogācāra Curriculum for Five Fields of Science,Yogācāra Curriculum for Five Fields of Science,최성호(서울대학교 아시아연구소 남아시아센터)
ART003293159,2025,12,75,,철학,차크라(Cakra/Chakra)를 둘러싼 리드비터(Leadbeater)와 우드로프(Woodroffe) 간의 논쟁점들에 대한 일고찰(Ⅰ) - The Chakras와 The Serpent Power를 중심으로 -,A Study on the Points of Contention between Leadbeater and Woodroffe Regarding the Chakras (I):   Focusing on The Chakras and The Serpent Power,김재민(능인대학원대학교)
ART003293734,2025,12,75,,철학,후기 인도밀교의 제4관정(第四灌頂) 고찰: 아티샤의 관정론에 드러난 이제쌍입(二諦雙入)과 이타행(利他行)을 중심으로,A Study of the Fourth Initiation (caturthābhiṣeka) in Later Indian Tantric Buddhism: Focusing on Atiśa's Theory of Initiation,박희언(서울대 학부대학 연수연구원)
ART003293741,2025,12,75,,철학,해상 네트워크와 문화교섭의 상징세계 - 『삼국유사』의 허황옥·김수로와 『쿠쉬나메』의 아비틴·프라랑 서사 비교를 중심으로 -,"Maritime Networks and the Symbolic World of Cultural Mediation: A Comparative Study of the Narratives of Heo Hwang-ok and King Suro in the Samguk Yusa, and Abtin and Farāng in the Kush-nāmeh",장재진(동명대학교)
ART003293744,2025,12,75,,철학,자이나교 칠구분별에서 ‘말할 수 없다’의 함의 - 불교의 사구분별과의 비교를 통해 -,'Avaktavya' in Jaina Sevenfold Predication: A Comparison with the Buddhist Catuṣkoṭi,최지연(동국대학교 불교학부)
ART003241322,2025,08,74,,철학,『사운다라난다』의 수행론 고찰 - 제12-15장을 중심으로 -,The Structure of Buddhist Practice in Aśvaghoṣa's Saundarananda: Focus on Chapters 12-15,최지연(동국대 불교학부)
ART003197438,2025,04,73,,철학,자이나교의 까르마론과 자유의지론 __영혼과 물질의 이항 대립과 초월의 구도__,Theory of Karma and Free Will in Jainism: The Soul-Matter Dichotomy and Path to Liberation,양영순(서울대학교 아시아연구소)
ART003112721,2024,08,71,,철학,몸과 마음에 대한 불교적 논의에서 등장하는 요가끄셰마(yogakṣema) 용례 검토,Yogakṣemain the Context of the Buddhist Mind-body Theory,최성호(경남대학교 교양교육연구소)
ART003154874,2024,12,72,,철학,초기불교 부파 전적에 나타난 사띠 개념,The Concept of Sati of Early Buddhist Schools in India,조준호(동국대학교 불교학술원 불교문화연구원)
ART003154914,2024,12,72,,철학,불교 수행에서 믿음의 역할과 중요성 - 초기불교 문헌과 장외문헌을 중심으로 -,Role and Meaning of Faith in Buddhist Meditation: According to the Early Buddhist Texts and Post-canonical Texts,김한상(능인대학원대학교)
ART003154941,2024,12,72,,철학,티벳불교의 바르도(bar do)와 시토(zhi khro) 의례,Bar do and Zhi khro rituals in Tibetan Buddhism,이산(동국대학교 WISE)
ART003154986,2024,12,72,,철학,"중관학파와 나스띠까 - 붓다빨리따, 바비베까, 짠드라끼르띠의 허무주의 논란에 대한 해명 비교연구 -","The Mādhyamikas and the Nāstikas: A comparative review of Buddhapālita’s, Bhāviveka’s, and Candrakīrti’s responses to the charge of nihilism",함형석(전남대학교 철학과)
ART003157240,2024,12,72,,철학,기후 위기 시대의 수행과 ‘나[我]’의 범주 확장 - 정토회의 ‘지속가능한 개발-부탄프로젝트’를 중심으로 -,Practice in the Climate Crisis and the Expansion of the Concept of 'Self': Focusing on the Jungto Society’s 'Sustainable Development Project' in Bhutan,박하정(동국대 인도철학과)
ART003112720,2024,08,71,,철학,인도후기밀교의 장송의례 문헌연구 __순야사마디바즈라(Śūnyasamādhivajra) 저작의 Mṛtasugatiniyojana를 중심으로__,Unveiling the Mṛtasugatiniyojana: A Study and Korean Translation of Śūnyasamādhivajra's Buddhist Tantric Funeral Text,방정란(경상국립대학교 인문학연구소)
ART003112728,2024,08,71,,철학,재생연결(paṭisandhi)의 과정과 양상 __『위숫디막가』 제17장의 ‘상카라를 조건으로 의식이 있음에 관한 논의(Saṅkhārapaccayāviññāṇakathā)’를 중심으로__,The Process and Aspect of the Consciousness of Rebirth(paṭisandhicitta): Focusing on Saṅkhārapaccayāviññāṇakathā in the chapter 17 of Visuddhimmagga,한상희(경북대학교 인문학술원)
ART003112733,2024,08,71,,철학,반야중관학의 변증적 파기와 마조의 심(心)･불(佛)･도(道),"Dialectical Destruction of Prajñā-Madhyamaka Studies(般若中觀學) and Mazu's the Mind(心), the Buddha(佛) and the Truth(道)",김동완(동국대학교 WISE캠퍼스 불교학과)
ART003113333,2024,08,71,,철학,정토불교의 여성에 대한 인식과 구원론에 대한 고찰 __『무량수경(無量壽經)』제35원을 중심으로__,A Study on the Perception and Redemption of Women in Pure Land Buddhism: Centering on the 35th edition of the Sukhāvatīvyuha Sūtra,이현아(동국대학교 일반대학원 인도철학과)
ART003075710,2024,04,70,,철학,마음챙김 명상의 사마타와 위빠사나의 관계 문제 맥락에서의 수관(anupassanā) 고찰,Investigation of the Method of Anupassanā in the Context of the Problem of the Relation between Samatha and Vipassanā as in Mindfulness Meditation,이자연(한국외국어대학교 철학문화연구소)
ART003075738,2024,04,70,,철학,요가 아사나에서 영웅좌(Vīrāsana)의 변형 사례,Transformations of the Hero Pose (Vīrāsana) in Yoga Asanas,최윤제(동국대학교대학원 인도철학과)
ART003075761,2024,04,70,,철학,"빠알리어 접미사 tūna, tvāna, tvā에 관한 연구 __『깟짜야나 문법』, 『목갈라나 문법』, 『삿다니띠』를 중심으로__","A Study on Pāli Suffixes tūna, tvāna, tvā with reference to Kaccāyana-vyākaraṇa, Moggallāna-vyākaraṇa, Saddanīti",김서리(동국대학교 WISE캠퍼스)
ART002870107,2022,08,65,,철학,우빠니샤드에 나타난 기능을 통한 인간 이해와 5기능의 중요성,An Understanding Humans through Faculties and the Importance of Five Faculties in the Upanișads,박효엽(부산대학교)
ART002870415,2022,08,65,,철학,생전예수재 의례집의 다라니(진언) 활용,Procedures of Dhārāṇī(Mantra) in the Ritual Texts of the Advance Funeral Ceremony,성청환(동국대학교) ; 정승석(동국대학교)
ART002914822,2022,12,66,,철학,초기불교와 인지­자연주의 윤리,Early Buddhist and Cognitive-Naturalism for Ethics,우동필(전남대학교)
ART002914852,2022,12,66,,철학,아잔타 후기 불교석굴의 사위성 신변도 연구,The Study on Shravasti’s Pratiharya paintings in Ajanta's the latter part of Buddhist caves,김진숙(중원대학교)
ART002835916,2022,04,64,,철학,Ṣaṭcakranirūpaṇa의 나디(nāḍī) 관념에 대한 일고찰 - 하타 요가(Haṭha Yoga) 문헌들과의 비교를 중심으로 -,A study on the ideas of nāḍī in Ṣaṭcakranirūpaṇa: focused on comparison with the texts of Haṭha Yoga,김재민(금강대학교 불교문화연구소)
ART002835927,2022,04,64,,철학,몸을 바라보는 불교의 세 가지 관점__사념처수행의 부정관을 중심으로__,Three Buddhist Perspectives on the Body: Focusing on Asubhabhāvanā in Satipaṭṭhāna,윤희조(서울불교대학원대학교)
ART002835937,2022,04,64,,철학,유식학파의 실재ㆍ형상ㆍ존재에 관한 논리학적 논증,"The Inductive Examination of the Relationship among Reality (vastu), Appearance (ākāra), and Being (bhāva) in Yogācāra school",박기열(동국대학교 인도철학불교학연구소)
ART002870457,2022,08,65,,철학,인도 불교 승원의 질병과 치료__『마하박가』(Mahāvagga)를 중심으로__,A study of the Diseases and Medical Treatments in Indian Buddhist Monasteries: Based on the Mahāvagga,이은영(경희대학교 인문학연구원) ; 양영순(한국외국어대학교 인도연구소)
ART002993010,2023,08,68,,철학,텍스트 비교연구 방법론 고찰__딴뜨라 문헌의 불이(不二)와 공성(空性)에 대한 평행 구문 분석을 통하여__,An Approach to Comparative Textual Studies of Parallel Passages on Emptiness and Non-dual Doctrine in Tantric Traditions,방정란(경상국립대학교 인문학연구소)
ART002993011,2023,08,68,,철학,자이나교의 다르마명상(dharmadhyāna)__숙고(bhāvanā)에서 핀다스타 명상(piṇḍasthadhyāna)에 이르기까지__,A Study on the Dharma Meditation in Jainism: From bhāvanā to Piṇḍastha Meditation,양영순(서울대학교 아시아연구소)
ART002993012,2023,08,68,,철학,인도 사신(捨身)설화 내러티브에 대한 일고찰__지무타바하나(Jīmūtavāhana) 설화를 중심으로__,A Consideration of a Dehadāna Narrative: Especially on the Jīmūtavāhana story,류현정(서울대학교)
ART002993013,2023,08,68,,철학,쫑카파의 무자성에 대한 논의 __언설의 무자상 중심으로__,A Study of Tsong kha pa’s non self-existence: Focusing on verbal convention(vyavahāra) and non self-characteristic(svalakṣaṇa),박경미(동국대학교)
ART002954685,2023,04,67,,철학,『 무량수경』 제18원의 연구 _제20원과 관련하여_,A Study on the 18th Vow of the Larger Sukhāvatīvyūha Sūtra: In Relation to the 20th Vow,김호성(동국대학교)
ART002954689,2023,04,67,,철학,김법린의 서구 불교학 방법론 도입과 불교문헌학의 시도,Kim Beop-rin (Kin Fa Lin)'s Introduction of Modern Western Buddhist Studies and His Attempts at Buddhist Philology,김영진(동국대학교)
ART002954693,2023,04,67,,철학,인도 국가소수자위원회(NCM)의 의의와 한계,Significance and Limitations of the National Commission for Minorities(NCM) of India,최지연(한국외국어대학교 인도연구소)
ART003035095,2023,12,69,,철학,차크라(cakra/chakra)론을 둘러싼 리드비터(Leadbeater)와 우드로프(Woodroffe) 간의 쟁점 논의를 위한 시론(始論)__The Chakras와 The Serpent Power를 중심으로__,Beginning Discussion for Argument on Issues over Theories of Chakras between Leadbeater and Woodroffe: focused on The Chakras and The Serpent Power,김재민(금강대학교 불교문화연구소)
ART003035160,2023,12,69,,철학,Prakāśamātra vs Svaprakāśa: 궁극의 실재를 지시하는 후기 유가행파의 두 가지 용어들 1,Prakāśamātra vs Svaprakāśa: With Reference to the Two Technical Terms Used by Late Indian Vijñānavādins Indicating Ultimate Existence,이정수(중앙승가대학교)
ART003035094,2023,12,69,,철학,두르가데바의 『죽음징조집성』(Riṣṭasamuccaya) __죽음준비교육과 관련하여__,A Study on Riṣṭasamuccaya of Durgadeva: Related to Death Preparation Education,양영순(서울대학교 아시아연구소)
ART003035096,2023,12,69,,철학,이일다(離一多) 논리를 통해 고찰한 쫑카빠의 중도관,Tsongkhapa’s Middle Way-View Explored through the Argument of ‘neither one nor many entity logic’,김수연
ART002954703,2023,04,67,,철학,마음챙김 명상의 사마타 수행을 둘러싼 논쟁,Debate about Samatha Meditation Practice of Mindfulness Meditation,이자연(한국외국어대학교(글로벌캠퍼스) 철학문화연구소)
ART003154861,2024,12,72,,철학,『깟짜야나 문법』의 Samāsa장 분석을 통한 빠알리어 복합어 연구,A Study on Pāli Compound Noun through the analysis of samāsakappa in Kaccāyana-vyākaraṇa,김서리(동국대학교 WISE캠퍼스)
ART003075694,2024,04,70,,철학,베다제식의 제물(祭物)살해와 불살생(ahiṃsā)덕목의 공존과 충돌,The Coexistence and Conflict of Killing Animals and the Virtue of non-killing(ahiṃsā) in Vedic Ritualism,김진영(서강대학교)
ART003112723,2024,08,71,,철학,산스크리트 단막극에 나타난 풍자의 미학 __『맛타빌라사 프라하사나』(Mattavilāsa-prahasana)를 중심으로__,Aesthetics of Satire in a Sanskrit One-act Farce: Focusing on the Mattavilāsa-prahasana,류현정(경상국립대학교 인문학연구소)
ART003154903,2024,12,72,,철학,"정려(靜慮/禪, jhāna) 개념의 변화와 그 함의 - ‘태움’에서 ‘사유’와 ‘삼매’까지 -",On the Change of the Concept of Jhāna/Dhyāna and its Significance,김성철(금강대학교 불교문화연구소)
ART003076321,2024,04,70,,철학,‘항아리’가 실재하는 바비베까의 인식대상론,Bhāviveka on Perception and Atomic Reality,함형석(전남대학교 철학과)
ART003112737,2024,08,71,,철학,일체지(자)의 직접지각론 __Pramāṇamīmāṃsā 1부 1장을 중심으로__,The Direct Perception of Omniscient: Based on the Pramāṇamīmāṃsā 1.1,양영순(서울대학교 아시아연구소)
ART002870098,2022,08,65,,철학,샤이바(Śaiva) 전통에서 『스바찬다딴뜨라』 (Svacchandatantra)의 문헌적 위상 연구 (1) __전승본 비교 분석을 통한 문헌 연구 방법론 재고__,Locating the Svacchandatantra and Its Recensions in the History of Śaiva Literature: Reconsideration of Methodology of Textual Studies of the Śavia Tradition,방정란(大正大學 綜合佛教研究所)
ART002914792,2022,12,66,,철학,『쁘라마나 비니쉬짜야』의 유사지각(pratyakṣābhāsa)에 관한 자기인식론적 해석,A self-perceptual interpretation of the Falsification of Perception(pratyakṣābhāsa) in Pramāṇaviniścaya,정성헌(동국대학교)
ART002914800,2022,12,66,,철학,고대인도 전적에서 선정의 기원 문제,A Study on Origin of Meditation in Ancient India,조준호(동국대학교)
ART002914826,2022,12,66,,철학,인도 현대요가의 힌두화 연구__스와미 람데브를 중심으로__,A Study on the Hinduization of Modern Yoga in India: Focusing on Swami Ramdev,심준보(한국외국어대학교 인도연구소)
ART002914834,2022,12,66,,철학,정신건강을 위한 유식학적 성찰과 그 의의__코로나 블루와 관련하여__,Yogācāra's Systemic Reflection and Its Significance: with Special Reference to Corona Blue,김재권(능인대학원대학교)
ART002835930,2022,04,64,,철학,트라우마에 대한 유식학적 이해,An Understanding of the Trauma,이견명(동국대학교)
ART002835932,2022,04,64,,철학,"만심(慢心, māna)의 의미에 관한 고찰",A Study on the Meaning of Māna,정성헌(동국대학교)
ART002870171,2022,08,65,,철학,『유식이십론』과 유식성 개념의 변화_『섭대승론』과『유식이십론』을 중심으로_,Viṁśikā and a Conceptual Change in Vijñaptimātratā: Based on the textual study on *Mahāyānasaṁgraha and Viṁśikā,이길산(경남대학교 교양교육연구소)
ART002870229,2022,08,65,,철학,구사론주 세친과 유가사 세친의 (불)연속성 문제에 관하여,"(Dis)continuity of Vasubandhu, the kośakāra and the yogācāra",이규완(서울대학교 인문학연구원)
ART002870271,2022,08,65,,철학,함석헌의 『바가바드 기타』 주석서에 나오는 경구(經句) 인용의 출처와 맥락 연구,A Study on the Source and Context of Ham Sok-Hon’s Scriptural Quotations in his Commentary on the Bhagavad Gītā,나혜숙(서강대학교)
ART002870286,2022,08,65,,철학,"제국의 정당화, 여성의 타자화__인도 통치와 여성에 대한 제임스 밀과 존 스튜어트 밀의 글을 중심으로__","Rationalizing Empire, Othering Women: Governing India and women in writings of James Mill and John Stuart Mill",구하원(서울대학교)
ART002870370,2022,08,65,,철학,하층 카스트에 대한 상층 카스트의 인식__할당제 반대 논의를 중심으로__,A Study on the Perceptions of Upper Castes toward Lower Castes in Contemporary India: Focusing on Anti-Reservation Policy for Scheduled Castes,상연진(한국외국어대학교 인도연구소) ; 최지연(한국외국어대학교 인도연구소)
ART003197494,2025,04,73,,철학,탈실체(無)와 드러남(有)의 무한: 안혜의『유식삼십송석(TrBh)』에 나타난 주체-의식의 역동성과 그 회귀,The Infinity of Non-substantiality (無) and Manifestation (有): The Dynamics and Return of Subject-Consciousness in Sthiramati’s Triṃśikāvijñaptibhāṣya,송부경(동국대학교 불교학술원)
ART003293738,2025,12,75,,철학,훈민정음 창제에 끼친 범어음성체계의 영향 연구 - 조선시대 『진언집』의 범자체계와 비교하여 -,A Study on the Influence of the Sanskrit Phonological System on the Creation of Hunminjeongeum: Compared with the Sanskrit System in the Joseon Dynasty's Jin-eon-jip,이태승(위덕대학교)
ART003241323,2025,08,74,,철학,내적 갈등 해소를 위한 불교 수행의 실천적 모색 - 초기불교 호흡관(Ānāpānasati)을 중심으로 -,A Practical Exploration of Buddhist Meditation for Resolving Inner Conflict: Focusing on the First Four Steps of Ānāpānasati in Early Buddhism,이선희(경북대학교)
ART003241324,2025,08,74,,철학,"밀교의 티베트 전래, 현밀 갈등과 그 대응:『보리도등론』의 교의적 특징과 문제점 고찰","The Transmission of Tantric Buddhism to Tibet, the Exoteric-Esoteric Conflict, and Its Response: An Examination of the Doctrinal Characteristics and Issues in Bodhipathapradīpa",박희언(서울대학교)
ART003293157,2025,12,75,,철학,‘단순 비인식(adarśanamātra)’ 이론에 대한 다르마끼르띠의 비판 - 걜찹제의 『양평석의 해탈의 길을 밝힘』의 6가지 분류를 중심으로 -,Dharmakīrti’s Critique of the Theory of Mere Non-Perception (adarśanamātra): Focusing on rGyal tshab rje’s Six-fold Systematization in rNm ’grel thar lam gsal byed,김수연(동국대학교)
ART003293163,2025,12,75,,철학,바라와의 여래장 해석 연구 - 공성의 관점에서 해석된 여래장 고찰 -,A Study of ’Ba’-ra-ba’s Interpretation of Buddha-Nature: An Examination of Buddha-Nature from the perspective of Emptiness,김태우(함부르크 대학교 인도·티벳학과)
ART003293168,2025,12,75,,철학,『사르바다르샤나상그라하』(Sarvadarśanasaṅgraha) 제13장 ｢빠니니다르샤나｣(Pāṇinidarśana)의 연구 (III) -마다바(Mādhava)가 논의한 다르샤나로서의 문법학-,A Study of the Pāṇinidarśana Chapter of the Sarvadarśanasaṅgraha (III): Vyākaraṇa (grammar) as a Darśana discussed by Mādhava,박수영(동국대학교)
ART003293747,2025,12,75,,철학,"두땅가(dhutaṅga, 頭陀行)의 본질에 대한 해석 –마하위하라파와 아바야기리파의 견해 비교–",The Interpretation of the Nature of Dhutaṅga — A Comparative Study of the Views of Mahāvihāra and Abhayagiri —,한상희(경북대학교)
ART003293749,2025,12,75,,철학,즈냐나가르바의 저작 『이제분별론』의 논쟁사적 맥락 읽기 - 『이제분별론』의 첨가 게송 37-43을 중심으로 -,Reading the Madhyamaka-Yogācāra Conflicts in Jñānagarbha’s *Satyadvayavibhaṅga,함형석(전남대학교)
ART003197476,2025,04,73,,철학,찰나법연기의 자이나교 기원설,Jain Origin Theory of the Momentary Dharma Theory on Conditioned Co-arising,우동필(전남대학교 호남불교문화연구소)
ART001726597,2012,12,36,,철학,미망사학파의 앎과 행위의 주체로서의 자아,The Self as the Subject of Knowing and Action in the Mīmāṃsa Philosophy,성청환(동국대학교)
ART001726598,2012,12,36,,철학,브리하다란야카 우파니샤드 주석서의 중요성 _샹카라의 교육법을 중심으로_,The Importance of Śaṅkara’s Bṛhadāraṇyaka Upaniṣad Bhāṣya: With a Focus on His Pedagogical Methods,나혜숙(동국대학교)
ART001801182,2013,08,38,,철학,다르마끼르띠의 ‘모순되지 않음’(avisaṃvādin) 일고(一考),A Consideration about Dharmakīrti's Condition of ‘avisaṃvādin’,권순범(동국대학교)
ART001987250,2015,04,43,,철학,고전요가에 수용된 반영설과 그 인식론적 의미,The Reflection Theory and Epistemological Meaning Contained in the Classical Yoga,안필섭(동국대학교)
ART001987499,2015,04,43,,철학,Saving Animals and Winning a War: Buddhist way of dealing with conflict,Saving Animals and Winning a War: Buddhist way of dealing with conflict,황순일(동국대학교)
ART002299230,2017,12,51,,철학,"Time Measurement in Tibet: A Critical Introduction to the Works on Kālacakra Astronomy by Dieter Schuh, Premier Scholar in Contemporary German Tibetology","Time Measurement in Tibet: A Critical Introduction to the Works on Kālacakra Astronomy by Dieter Schuh, Premier Scholar in Contemporary German Tibetology",조석효
ART002252823,2017,08,50,,철학,쁘라즈냐까라굽따(Prajñākaragupta)의 언어의미,Prajñākaragupta’s Philosophy of Language,배경아(동국대학교)
ART001511031,2010,12,30,,철학,산스끄리뜨 필사본의 오류 수정 유형과 서체 목록 : 울너 컬렉션의 15～17세기 종이 사본을 중심으로,The Script Table and the Types of Error Correction for Sanskrit Manuscripts: based on 15th-19th c. paper manuscripts of the Woolner Collection,박영길(금강대학교)
ART001511044,2010,12,30,,철학,마두(Madhu)의 개념 비교 : ChU와 BṛU를 중심으로,Comparative Studies of the Concept of Madhu: With special reference to Chandogyopaniṣad and Bṛhadāraṇyakopaniṣad,임근동(한국외국어대학교)
ART001320779,2009,02,26,,철학,달라이 라마의 전법론(傳法論) 고찰,The Examination of Dalai Lama's Propagation Theory,최동순(동국대학교)
ART001370993,2009,08,27,,철학,복합미래(luṭ)의 용법에 대한 고찰 __ 『파니니 문법』 (Aṣṭādhyāyī)을 중심으로__,The Use of the Periphrastic Future(luṭ) : According to Aṣṭādhyāyī,박문성(가톨릭대학교)
ART001077210,2007,08,23,,철학,가상현실에 대한 참된 인식과 가상적 욕망의 해소_아드와이따 베단따의 모형,The Right Understanding on the Virtual Reality and The Cancellation of Virtual Desire : A Model of Advaita vedAnta,박효엽(경북대학교)
ART000995880,2006,02,,20,철학,미망사 수뜨라에서 유의미한 문장의 성립 요소들_ 샤바라의 주석서(？？bara-Bh？？ya)를 중심으로,The Factors Consist of the Meaningful Sentence in the M？m？？s？-S？tra: with the priority given to ？？bara-Bh？？ya,문을식(충북대학교)
ART000989594,2005,02,18,,철학,뚤씨다쓰(Tuls？d？sa)의 Bhakti 사상,The Bhakti Thought of Tuls？d？sa,서행정(한국외국어대학교)
ART001056476,2007,02,,22,철학,Yogasutra-bhasya에 나타난 Parajati의 의미 - 제3장 18송을 중심으로,The Interpretation of Parajati for Yogasutra-bhasya,안필섭(동국대학교)
ART002541111,2019,12,57,,철학,<바세> 5종 필사본에 보이는 ‘김 화상 기록’ 비교 연구,A Comparative Study on the ‘Kim hwashang Records’ in the five manuscripts of dBa’ bzhed,조병활(대한불교조계종 백련불교문화재단 성철사상연구원)
ART002496283,2019,08,56,,철학,인도 빠따다깔(Paṭṭaḍakal) 비루빡샤(Virūpakṣa) 사원의 라마야나(Rāmāyaṇa) 서사 조각의 분석__라바나의 시따 납치 패널을 중심으로__,A Rāmāyaṇa Narrative Sculpture in Virūpakṣa Temple at Paṭṭaḍakal,심재관(상지대학교)
ART002421647,2018,12,54,,철학,"쌍쓰끄리땀의 아누쓰바라와 콧소리 표기, 그 역사적 맥락과 표기 원칙","Writing anusvāra and nasal consonants in Sanskrit, the question of principle and its historical context for practical orientation",강성용(서울대학교)
ART002421665,2018,12,54,,철학,상키야 철학에서 인식의 동시성과 순차성 문제,The Issue of 'Simultaneity and Sequentiality of Cognition' in Sāṃkhya Philosophy,정승석(동국대학교)
ART002711235,2021,04,61,,철학,"바비베까의 비-채식주의: 고기를 먹는 행위가 살생을 야기하는가, 고기 먹기를 원하는 행위가 살생을 야기하는가?",Bhāviveka’s Non-vegetarianism: Is Killing Caused by the Act of Meat-Eating or of Desiring to Eat Meat?,함형석(전남대학교)
ART002796795,2021,12,63,,철학,현대 요가의 발전과 Sūryanamaskāra,The Development of Modern Yoga and Sūryanamaskāra,최윤제(동국대학교)
ART001172675,2005,08,19,,철학,자이나교의 요가 사다나,A Yoga Sādhana of Jainism,김미숙(동국대학교)
ART001172736,2005,08,19,,철학,說一切有部의 작용론에 대한 논쟁__ 세친의 비판에 대한 중현의 반론을 중심으로,The debate on activities(k？ritra) in the Sarv？stiv？da system,황정일(동국대학교)
ART001172790,2006,08,,21,철학,샹카라의 해탈론에서 요가의 位相,The Status of Yoga in ？a？kara's Theory of Liberation,이호근(강릉원주대학교)
ART001172793,2006,08,,21,철학,암바팔리를 통해 본 여성문제,A View of the Woman in the Ambap？li's Episode,원혜영(연세대학교)
ART001172794,2006,08,,21,철학,儒家 윤리와 불교 윤리의 會通,The Harmony between Confucian Ethics and Buddhist Ethics,서은숙(동국대학교)
ART001658523,2012,04,34,,철학,지각 논의에 내포된 인식론적 토대 : 쿠마릴라와 다르마키르티의 지각론 비교,Epistemological Foundation within Debates on Perception: The Comparison between Dharmakīrti and Kumārila,성청환(동국대학교)
ART001658531,2012,04,34,,철학,브라흐마 수뜨라 주석 2.1.3에 나타난 샹까라의 요가 이해,Śaṅkara’s Understanding on Yoga exposed in Brahmasūtra-bhāṣyam 2.1.3,박효엽(경북대학교)
ART002951287,1997,12,7,,철학,『유식이십론』의 극미설 비판,『유식이십론』의 극미설 비판 l,남수영(능인대학원대학교)
ART002951288,1997,12,7,,철학,인도 사상의 해탈 개념_우빠니샤드와 바가바드기따를 중심으로_,인도 사상의 해탈 개념_우빠니샤드와 바가바드기따를 중심으로_ l,류경희(한국외국어대학교)
ART002951289,1997,12,7,,철학,부파불교에서 分別說部의 多義性,부파불교에서 分別說部의 多義性 l,최경아(강릉원주대학교)
ART002951316,1998,11,8,,철학,Karma-yoga 패러다임으로 본 『華嚴經』의 普賢行願_「普賢行願品」과 Bhagavad-gītā를 중심으로_,Karma-yoga 패러다임으로 본 『華嚴經』의 普賢行願_「普賢行願品」과 Bhagavad-gītā를 중심으로_,김선근(동국대학교)
ART002951318,1998,11,8,,철학,라마누자의 요가에 대한 고찰,라마누자의 요가에 대한 고찰 l,주명철(동방문화대학원대학교)
ART002951319,1998,11,8,,철학,초기 우파니샤드의 명상 개념 Ⅱ_니디드흐야사나(nididhyāsana)를 중심으로_,초기 우파니샤드의 명상 개념 Ⅱ_니디드흐야사나(nididhyāsana)를 중심으로_,김호성(동국대학교)
ART002951323,1999,12,9,,철학,Jñāna-yoga 패러다임으로 본 『金剛經』의 阿耨多羅三藐三菩提(Anuttara-samyak-saṃbodhi)─Bhagavadgītā와 금강경을 중심으로─,Jñāna-yoga 패러다임으로 본 『金剛經』의 阿耨多羅三藐三菩提(Anuttara-samyak-saṃbodhi)─Bhagavadgītā와 금강경을 중심으로─,김선근(동국대학교)
ART002951321,1998,11,8,,철학,無上瑜伽 딴뜨라의 大樂思想의 形成考,無上瑜伽 딴뜨라의 大樂思想의 形成考 l,정성준(동국대학교)
ART002951328,1999,12,9,,철학,미투나像의 사상적 배경과 의의,미투나像의 사상적 배경과 의의 l,정승석(동국대학교)
ART002951329,1999,12,9,,철학,샹카라의 唯識說 비판의 논거,샹카라의 唯識說 비판의 논거 l,이호근(강릉원주대학교)
ART002951331,1999,12,9,,철학,"분할과 조합, 龍樹의 緣起說과 분석철학","분할과 조합, 龍樹의 緣起說과 분석철학 l",홍성기(아주대학교)
ART002954515,2002,08,1,12,철학,자이나 인식·논리학의 一瞥 (Ⅰ),A Glimpse of Jaina Epistemology & Logic (Ⅰ),이지수(동국대학교)
ART002954520,2002,08,1,12,철학,限定不二論 학파의 轉變說 에 대한 비판적 고찰,The Theory of Pariṇāma in Viśiṣtādvaita Vedānta of Rāmānuja,이거룡(선문대학교)
ART002954546,2002,08,1,12,철학,Munitrayam(무니트라얌)에 관한 연구와 소개 _Pāṇini sūtra 2.3.23를 중심으로_,The Study and Introduction of Munitrayam,엄혜용(동국대학교)
ART002954564,2002,08,1,12,철학,The Puruṣa-sūkta of Ṛg Veda _The Agony and Ecstasy of being Universal_,The Puruṣa-sūkta of Ṛg Veda _The Agony and Ecstasy of being Universal_,Augustine Thottakara(Dharmaran Vidya-Kshetram / Dharmaram Publications)
ART002954602,2002,08,1,12,철학,Spiritual Foundations of Global Interacion _The Indian Perspective_,Spiritual Foundations of Global Interacion _The Indian Perspective_,Kamalākar Mishra(Banaras Hindu University)
ART002954623,2002,02,2,11,철학,"육파철학에서 궁극적 실재, 인과론, 해탈의 상관성 소고","The study on the relation between the ultimate reality, causation and the emancipation in the six systems of Indian philosophy",김순금(원광대학교)
