author,artiId,pub_year,journal,categories,title,n_authors,authors,affil
심재관,ART002950994,2003,인도철학,철학,Krttika와 七聖賢 그리고 아그니 _베다 문헌의 별자리 신화소에 대한 한 분석_,1,심재관,강릉대학교
심재관,ART001414448,2004,종교와 문화,기타종교학,특집 : 세계의 여신신화 ; 『Devi-Mahatmya』에 나타난 힌두 여신(Devi)의 특성과 그 등장 배경,1,심재관,금강대학교
심재관,ART001143331,2006,역사민속학,역사학,고대인도의 王權(r？jya)과 ？？vamedha 儀禮의 상징성,1,심재관,금강대학교
심재관,ART001062645,2007,비교민속학,역사학,석가미륵 투쟁신화와 힌두신화의 한 유형,1,심재관,금강대학교
심재관,ART001504915,2010,종교와 문화,기타종교학,Skanda Purāṇa와 Skanda 신화 연구의 한 경향: 최근 Purāṇa 연구의 텍스트-역사적 방법과 관련하여,1,심재관,금강대학교
심재관,ART001549230,2011,인도철학,철학,"거품, 어스름, 그리고 해변 : 인도 신화 속에 나타난 신들의 속임수와 경계성",1,심재관,금강대학교
심재관,ART001728465,2012,인문논총,기타인문학,불교를 바라보는 눈(서평),1,심재관,상지대학교
심재관,ART001987252,2015,인도철학,철학,네팔本 Skandapurāṇa(adhyāya 163-165)에 나타난 스깐다 탄생신화 小考 - SPBh와 S1을 참고하여 -,1,심재관,상지대학교
심재관,ART002125770,2016,남아시아연구,지역학,산스끄리뜨 서사시 『마하바라따』에 나타난 까르나(Karṇa)의 비극적 양상에 대하여,1,심재관,상지대학교
심재관,ART002252798,2017,인도철학,철학,네팔 후기 리차비(Late Licchavi) 문자 형태에 대한 연구 -7~9세기의 비문과 필사본을 중심으로-,1,심재관,상지대학교
심재관,ART002440437,2019,아시아리뷰,사회과학일반,인도-동남아시아의 해양 실크로드와 7~9세기 밀교(密敎)의 확산: 동아시아 불교 구법승(求法僧) 의 활동과 관련하여,1,심재관,상지대학교
심재관,ART002496283,2019,인도철학,철학,인도 빠따다깔(Paṭṭaḍakal) 비루빡샤(Virūpakṣa) 사원의 라마야나(Rāmāyaṇa) 서사 조각의 분석__라바나의 시따 납치 패널을 중심으로__,1,심재관,상지대학교
심재관,ART002759651,2021,불교학연구,불교학,동남아시아의 불교 딴뜨라에 대한 몇몇 연구 동향들,1,심재관,상지대학교
심재관,ART002701426,2021,불교학연구,불교학,근대 초기불교 연구사의 한 단면 - 빨리 근본주의의 등장과 변화,1,심재관,상지대학교
심재관,ART002923151,2022,무형문화연구,예술인류학및민속예능,의례구문론(Ritual Syntax)의 이론적 함의와 적용,1,심재관,상지대학교
심재관,ART002992374,2023,무형문화연구,예술인류학및민속예능,네팔의 왕실 의례 나바라뜨라와 그 의례 형태의 재편에 대한 논의,1,심재관,상지대학교
심재관,ART003046125,2023,무형문화연구,예술인류학및민속예능,계절의 번역: 금광명경Suvarṇabhāsottamasūtra에 나타난 인도 의학지식과 동아시아의 수용,1,심재관,상지대학교
심재관,ART003245352,2025,무형문화연구,예술인류학및민속예능,"신화, 우주, 그리고 사회 -창조와 파괴에 관한 인도유럽인들의 주제들- 1장과 2장의 요약",2,브루스 링컨;심재관,상지대학교
심준보,ART001174047,2006,인도연구,서남아시아,샤머니즘의 의식변형기법들과 비교한 고전요가 삼매의 의의,1,심준보,동국대학교
심준보,ART001223985,2008,인도철학,철학,도취제로서의 소마(Soma) 연구의 의의,1,심준보,광주 가톨릭대학교
심준보,ART001692478,2012,불교연구,불교학,"한역불전에 나타난 베탈라(vetāla, 起尸鬼) 연구",1,심준보,동국대학교
심준보,ART001788072,2013,남아시아연구,지역학,쉬바파 일원론의 의식론 연구,1,심준보,동국대학교
심준보,ART001987253,2015,인도철학,철학,오키 마사히로(沖正弘)의 요가행법이 한국요가계에 미친 영향에 관한 연구,1,심준보,동국대학교
심준보,ART002348712,2015,요가학연구,인도철학,한국요가의 기원과 정체성 문제,1,심준보,금강대학교
심준보,ART002008277,2015,남아시아연구,지역학,카쉬미르 샤이비즘의 우파야(upāya)론 연구,1,심준보,동국대학교
심준보,ART002348098,2016,요가학연구,인도철학,현대 체위요가의 기원과 다국적 변화,1,심준보,금강대학교
심준보,ART002108835,2016,인도연구,서남아시아,비베카난다의 요가관 연구: 『라자요가』에 나타난 하타요가관과 현대 요가에 미친 영향을 중심으로,1,심준보,동국대학교
심준보,ART002138532,2016,인도철학,철학,현대요가는 하타요가와 같은 것인가?,1,심준보,동국대학교
심준보,ART002299151,2017,인도철학,철학,불이론 쉬바파 탄트라에 나타난 쿤달리니의 원형 연구__『탄트라의 정수(精髓)』(Tantrasāra)의 제 5장을 중심으로__,1,심준보,금강대학교 불교문화연구소
심준보,ART002325730,2017,요가학연구,인도철학,포레스트요가(Forrest Yoga)의 심신치유 기법,1,심준보,금강대학교 불교문화연구소
심준보,ART002305345,2017,대각사상,불교학,불이성 법륜사(不二城 法輪寺)와 현대포교– 대륜세영(大輪世榮) 대종사를 중심으로-,2,심준보;박정미,금강대학교 불교문화연구소
심준보,ART002496285,2019,인도철학,철학,『탄트라정수(Tantrasāra)』 제11장에 나타난 샥티파타(śaktipāta)의 고찰,1,심준보,금강대학교 불교문화연구소
심준보,ART002471636,2019,남아시아연구,지역학,"『재인식정수(再認識精髓, Pratyabhijñahṛdayam)』의 수행론 연구 -제 18송의 수행법들 중 분별의 해소를 중심으로-",1,심준보,금강대학교 불교문화연구소
심준보,ART002461288,2019,인도철학,철학,현대요가에 끼친 쉬리 요겐드라의 영향,1,심준보,금강대학교 불교문화연구소
심준보,ART002546609,2019,동아시아불교문화,지역불교및불교사연구,심해탈을 위한 수행 과정과 몸관찰 명상에 대한 고찰- 한역 4부아함에 나타난 심해탈의 차제성을 중심으로 -,1,심준보,금강대학교 불교문화연구소
심준보,ART003061705,2020,한마음연구,불교학,대행 스님의 한마음과 쉬바의 개념 비교,1,심준보,금강대학교
심준보,ART002645203,2020,요가학연구,인도철학,한국개신교의 현대요가 수용에 대한 고찰,1,심준보,한림대학교
심준보,ART002728477,2021,불교문예연구,불교학,인도 전통의 차크라 개념과 6차크라 체계의 확립,1,심준보,한국외국어대학교 인도연구소
심준보,ART002764637,2021,요가학연구,인도철학,불이론(不二論) 쉬바파의 재인식 개념 고찰,1,심준보,한국외국어대학교 인도연구소
심준보,ART002831799,2022,원불교사상과 종교문화,원불교학,서구 차크라 체계의 형성 과정 고찰-리드베터(C. W. Leadbeater)의 The Chakras(『차크라』)를 중심으로-,1,심준보,한국외국어대학교 인도연구소
심준보,ART002914826,2022,인도철학,철학,인도 현대요가의 힌두화 연구__스와미 람데브를 중심으로__,1,심준보,한국외국어대학교 인도연구소
심준보,ART002835409,2022,요가학연구,인도철학,불이론 쉬바파의 쉬바 개념 고찰 - 『쉬바수트라』 1장 1송을 중심으로,1,심준보,한국외국어대학교 인도연구소
심준보,ART003001801,2023,요가학연구,인도철학,다야난드 사라스와티의 요가관 연구,1,심준보,한국외국어대학교 인도연구소
심준보,ART003119512,2024,요가학연구,인도철학,불이론 전통의 수행론 연구 - 선종과 라마나 마하르쉬를 중심으로 -,1,심준보,한국외국어대학교 인도연구소
심준보,ART003118041,2024,남아시아연구,지역학,요가의 대전환_인도 현대요가의 신자유주의적 전환,1,심준보,한국외대 인도연구소
안승준,ART002951277,1996,인도철학,철학,[번역] ‘法’과 ‘空’에 대한 연기론적 이해_하카마야 노리아키(袴谷 憲昭),1,안승준,동국대 인도철학과
안필섭,ART001056476,2007,인도철학,철학,Yogasutra-bhasya에 나타난 Parajati의 의미 - 제3장 18송을 중심으로,1,안필섭,동국대학교
안필섭,ART001658543,2012,인도철학,철학,삶의 질적 향상과 요가 철학의 고행주의 : 고전 요가 8지 중 권계를 중심으로,1,안필섭,동국대학교
안필섭,ART001764349,2013,인도철학,철학,요가행자의 수행과 범행의 범위,1,안필섭,동국대학교
안필섭,ART001987250,2015,인도철학,철학,고전요가에 수용된 반영설과 그 인식론적 의미,1,안필섭,동국대학교
안필섭,ART002348097,2016,요가학연구,인도철학,전변 원리의 도식화와 요가 수련에의 적용,1,안필섭,동국대학교
안필섭,ART002138527,2016,인도철학,철학,『요가경』의 수행 체계로서 대치 명상의 범위와 효과,1,안필섭,동국대학교
안필섭,ART002582691,2020,인도철학,철학,요가철학에서 4종 등지의 인식 대상,1,안필섭,동국대학교
양영순,ART000929832,2004,대한조선학회 논문집,조선공학,확정론적 기법 및 확률론적 기법을 적용한 선박 초기 설계방법에 관한 연구,3,양영순;유원선;박창규,서울대학교
양영순,ART000974311,2005,대한조선학회 논문집,조선공학,조선분야의 축적된 데이터 활용을 위한 유전적프로그래밍에서의 선형(Linear) 모델 개발,3,이경호;연윤석;양영순,서울대학교
양영순,ART001064437,2007,대한조선학회 논문집,조선공학,Workflow를 이용한 웹 기반 협업설계 프레임워크,3,양영순;강형욱;박창규,서울대학교
양영순,ART001250232,2008,대한조선학회 논문집,조선공학,설계 및 해석정보를 연계한 웹 기반 다분야통합설계 프레임워크 개발,2,박창규;양영순,서울대학교
양영순,ART001236868,2008,대한조선학회 논문집,조선공학,선박 초기설계에 FBS 설계 모델의 응용에 관한 연구,3,박창규;양영순;표상우,서울대학교
양영순,ART001397370,2009,대한조선학회 논문집,조선공학,선체 조립도 생성 자동화를 위한 겹침 회피 알고리즘,4,유원선;양영순;연윤석;고대은,서울대학교
양영순,ART001419951,2010,대한조선학회 논문집,조선공학,선박의 의장시스템에 대한 안전성 및 Redundancy 평가 방법론 연구,4,문경태;양영순;윤여표;유원선,서울대학교
양영순,ART001667868,2012,대한조선학회 논문집,조선공학,기능적 안전을 고려한 FSA기반 기관 구역 화재 안전성 평가 및 개선,4,서성원;양영순;정소연;유원선,서울대학교
양영순,ART001868237,2014,대한조선학회 논문집,조선공학,직교이방성 복합재료의 극저온 재료 물성치를 고려한 LNG CCS의 강도 평가에 관한 연구,2,정한구;양영순,서울대학교
양영순,ART001882208,2014,대한조선학회 논문집,조선공학,Sub-sea 트리 튜빙 행어(tubing hanger)의 구조 신뢰성 해석,3,김현진;양영순;김성희,서울대학교
양영순,ART002182311,2016,인도철학,철학,"각성된 죽음, 자이나교의 살레카나",1,양영순,동국대학교
양영순,ART002541054,2019,인도철학,철학,"자이나교의 일체지자(一切知者, sarvajña) 명상__고전 명상에서 탄트라적 변용에 이르기까지__",1,양영순,동국대학교
양영순,ART002496286,2019,인도철학,철학,자이나교 요가 명상의 현대적 발전__프레크샤(Prekṣā) 명상을 중심으로__,1,양영순,동국대학교
양영순,ART002665373,2020,인도철학,철학,자이나교의 성적 금욕론 (1):‘성 긍정론’에 대한 비판을 중심으로,1,양영순,동국대학교
양영순,ART002606421,2020,禪文化硏究,기타불교학,초기불교 선정론에 있어서 케짜리 무드라의 재발견,1,양영순,동국대학교
양영순,ART002753903,2021,남아시아연구,지역학,자이나의 단일 감관 생명체(ekendriyajīva) -생명중심의 생태주의의 근간으로서-,1,양영순,동국대학교
양영순,ART002706690,2021,원불교사상과 종교문화,원불교학,자이나교의 성적 금욕론(2) : 브라흐마차리야 서약,1,양영순,동국대학교
양영순,ART002859115,2022,禪文化硏究,기타불교학,인도 고행론의 맥락에서 본 불교의 두타행(頭陀行),1,양영순,한국외국어대학교 인도연구소
양영순,ART002911766,2022,종교연구,종교학,임종의례로서 살레카나 브라타의 고찰,1,양영순,서울대학교 아시아연구소
양영순,ART002920777,2022,아시아문화연구,기타인문학,인도 전통 의학(AYUSH)의 세계화와 힌두화,1,양영순,한국외국어대학교 인도연구소
양영순,ART002925007,2022,원불교사상과 종교문화,원불교학,죽음의 징조 파악하기: 헤마찬드라의 『요가샤스트라』 5장을 중심으로,1,양영순,한국외국어대학교 인도연구소
양영순,ART002870457,2022,인도철학,철학,인도 불교 승원의 질병과 치료__『마하박가』(Mahāvagga)를 중심으로__,2,이은영;양영순,한국외국어대학교 인도연구소
양영순,ART002993011,2023,인도철학,철학,자이나교의 다르마명상(dharmadhyāna)__숙고(bhāvanā)에서 핀다스타 명상(piṇḍasthadhyāna)에 이르기까지__,1,양영순,서울대학교 아시아연구소
양영순,ART003035094,2023,인도철학,철학,두르가데바의 『죽음징조집성』(Riṣṭasamuccaya) __죽음준비교육과 관련하여__,1,양영순,서울대학교 아시아연구소
양영순,ART003094963,2024,불교학연구,불교학,뿌즈야빠다의『사마디딴뜨라』에 나타난 자아의 자기인식,1,양영순,서울대학교 아시아연구소
양영순,ART003112737,2024,인도철학,철학,일체지(자)의 직접지각론 __Pramāṇamīmāṃsā 1부 1장을 중심으로__,1,양영순,서울대학교 아시아연구소
양영순,ART003065580,2024,불교학보,기타불교학,티벳의학의 전통과 현대화 - 인도 소와릭파(Sowarigpa)와 관련하여 -,1,양영순,서울대학교 아시아연구소
양영순,ART003197438,2025,인도철학,철학,자이나교의 까르마론과 자유의지론 __영혼과 물질의 이항 대립과 초월의 구도__,1,양영순,서울대학교 아시아연구소
양영순,ART003295348,2025,의사학,역사학,자이나 의학 재발견하기 -『딴둘라베야리야』의 발생학을 통해 본 고대 인도의학의 한 단면 -,1,양영순,서울대학교 아시아연구소
양영순,ART003337169,2026,인도연구,서남아시아,자이나교의 젠더와 섹슈얼리티론－링가·베다 이론과 여성 및 성 소수자의 해탈논쟁과 관련하여,1,양영순,서울대학교 아시아연구소
원혜영,ART000995884,2005,인도철학,철학,공동체를 위한 네 가지 항목__ 초기 열반경에서 찬나 범단법의 의의,1,원혜영,연세대학교
원혜영,ART001172793,2006,인도철학,철학,암바팔리를 통해 본 여성문제,1,원혜영,연세대학교
원혜영,ART001077695,2007,인도철학,철학,붓다와 전륜성왕에게 행한 유해 방식은 닮았는가_초기 열반경을 중심으로,1,원혜영,연세대학교
원혜영,ART001202519,2007,인도연구,서남아시아,붓다의 다비의식에 담긴 공동체의 변화,1,원혜영,연세대학교
원혜영,ART001223984,2008,인도철학,철학,붓다가 설한 왓지국의 7불쇠법,1,원혜영,연세대학교
원혜영,ART001292813,2008,철학,철학,스뚜빠의 변화된 모습에서 보인 생명성,1,원혜영,
원혜영,ART001543816,2010,한국교수불자연합학회지,응용불교학,유식과 선불교의 꿈 해석,1,원혜영,연세대학교
원혜영,ART001543826,2010,한국교수불자연합학회지,응용불교학,도심과 자연에 동화된 사찰에 담긴 이야기 -사찰경영의 철학적 담론을 중심으로-,1,원혜영,연세대학교
원혜영,ART001474341,2010,한국불교학,종교학,Standpoint of Nyāya-Vaiśeska on Universal Essentialism and Counter Argument of Buddhism,1,원혜영,
원혜영,ART001472179,2010,禪學(선학),응용불교학,부분과 전체에 관련된 원자론 —니야야-와이세시카(Nyāya-Vaiśeṣika)와 불교를 중심으로—,1,원혜영,
원혜영,ART001462228,2010,禪文化硏究,기타불교학,마라(Māra)의 악몽 －불교 경전에서 마라의 역설적 해석을 중심으로－,1,원혜영,
원혜영,ART001479792,2010,International Journal of Buddhist Thought and Culture,불교학,Early Buddhist Communities on the Perspective of Paṭicca Samuppāda Structure,1,원혜영,
원혜영,ART001580494,2011,인도철학,철학,돈황문헌의 편집 법식에 관한 조사,1,원혜영,고려대장경연구소
원혜영,ART001566057,2011,동서비교문학저널,문학,프로이트의 이론과 유식설 비교 연구 —알라야식(Ālaya-vijñāna)을 통한 무의식의 탐구—,1,원혜영,대진대학교
원혜영,ART001729650,2012,동서비교문학저널,문학,유식은 거짓말인가 —영화 <오픈 유어 아이즈>에 나타난 유식성을 중심으로,1,원혜영,고려대학교
원혜영,ART001746190,2013,한국불교학,종교학,Dhammacakkappavattana Vagga(轉法輪品)의 구조 분석을 통한 의문점 찾기,1,원혜영,민족문화연구원
원혜영,ART001794864,2013,민족문화연구,기타인문학,돈황사본 『金光明最勝王經』에 관한 서지적 고찰 - 현대출판물에서 오류와 재편을 중심으로 -,1,원혜영,민족문화연구원
원혜영,ART001777874,2013,동양고전연구,기타인문학,마라(Māra)의 미학— 초기불교 텍스트 중심으로 마라를 재해석하기 —,1,원혜영,민족문화연구원
원혜영,ART001808738,2013,원불교사상과 종교문화,원불교학,낭만적으로 바라보는 고통의 창조성과 치유방법들 -초기불교의 고(苦)를 중심으로-,1,원혜영,고려대학교
원혜영,ART001830176,2013,한국교수불자연합학회지,응용불교학,돈황문헌에서 「金光明經」과 「合部金光明經」 一部 사본 조사-사본의 특이사항을 중심으로-,1,원혜영,고려대학교
원혜영,ART001841817,2013,철학연구,철학,사리 정의와 공양을 난해한고전에서 이해하기: <밀란다팡하>의 딜레마 이론에서,1,원혜영,고려대학교
원혜영,ART001820590,2013,동양철학연구,철학,언어에 대한 본능과 훈습의 관계 규정하기,1,원혜영,고려대학교
원혜영,ART001817877,2013,한국불교학,종교학,사리 숭배의 발달과 그 고원성-사리 정의와 숭배에 관한 연원을 추적하며-,1,원혜영,고려대학교
원혜영,ART001794325,2013,동양철학연구,철학,왜 벽지불로 인해 공덕을 얻으려하는가— 벽지불에 대한 새로운 이해를 위해 —,1,원혜영,민족문화연구원
원혜영,ART001883861,2014,동서비교문학저널,문학,아자따사뚜의 친부살해와 오이디푸스 신탁에서 오는 파국,1,원혜영,고려대장경연구소
원혜영,ART001941879,2014,철학연구,철학,量(pramāṇa)의 종류에 관한 대론: Pramāṇavārttika에서 유물론 및 반대자와 논쟁을 중심으로,1,원혜영,동국대학교
원혜영,ART001867069,2014,원불교사상과 종교문화,원불교학,초전법륜경의 다양한 시선들-투르판 사본과 비교하며-,1,원혜영,고려대학교
원혜영,ART001876585,2014,동양철학연구,철학,붓다와 사리불의 입멸과정에서 보인 상관성 연구,1,원혜영,고려대학교
원혜영,ART002276349,2015,한국교수불자연합학회지,응용불교학,심우도와 고통의 패러다임,1,원혜영,대진대학교
원혜영,ART002278624,2015,한국교수불자연합학회지,응용불교학,아난에 대한 힐난과 그 변명,1,원혜영,동국대학교
원혜영,ART001996776,2015,한국여성철학,여성철학,베산따라왕의 보시는 정당한가 -정치와 윤리를 중심으로-,1,원혜영,동국대학교
원혜영,ART002132631,2016,동양철학,철학,우창까 자따까의 미스터리,1,원혜영,동국대학교
원혜영,ART002274484,2016,한국교수불자연합학회지,응용불교학,아난다의 참회,1,원혜영,동국대학교
원혜영,ART002215346,2017,원불교사상과 종교문화,원불교학,간화선: 마음을 밝히는 몸의 철학,1,원혜영,연세대학교
원혜영,ART002299319,2017,한국교수불자연합학회지,응용불교학,오분율 10사(事),1,원혜영,동국대학교
원혜영,ART002263395,2017,한국교수불자연합학회지,응용불교학,기억과 전승의 메커니즘,1,원혜영,동국대학교
원혜영,ART002341282,2018,한국교수불자연합학회지,응용불교학,불교문학과 인성교육 -초기불교 문학의 상상력과 다양성을 위해-,1,원혜영,동국대학교
원혜영,ART002541647,2019,양명학,철학,山川草木의 깨달음을 밝히기 위한 敍說 - 불교와 양명학을 거론하면서 -,1,원혜영,충북대학교
원혜영,ART002507102,2019,인문학연구,기타인문학,"삼장(三藏, Tri-Pitaka)텍스트의 해석 양상들-성서학과 불교경전과의 간격을 토대로 하여-",1,원혜영,동국대학교
원혜영,ART002486694,2019,원불교사상과 종교문화,원불교학,초기불교 유입에 따른 민족종교사상 -대순의 영혼관을 중심으로,1,원혜영,동국대학교
원혜영,ART002581723,2020,한국교수불자연합학회지,응용불교학,한국민담에서 노인 에피소드,1,원혜영,동국대학교
원혜영,ART002617729,2020,한국교수불자연합학회지,응용불교학,탈종교를 지향하는 불교적 황금률: 우주와 자연법에서 자아와 무아,1,원혜영,동국대학교
원혜영,ART002609669,2020,원불교사상과 종교문화,원불교학,"베살리의 10事 논쟁 : 『五分律』, 『毘尼母經』, 『善見律毘婆沙』을 중심으로",1,원혜영,동국대학교
원혜영,ART002805533,2021,민족사상,한국정치사상,師朱堂 李氏의 開新 철학의 문명사적 흐름 (부제 : 『胎敎新記』에 나타난 생명의 신비한 본원에 관련하여 ),1,원혜영,충북대학교
원혜영,ART002821094,2022,민족사상,한국정치사상,4대(四大)의 패러다임으로 본 우주와 생명의 시작 - 백성욱의 불교순전 철학을 중심으로 -,1,원혜영,충북대학교
원혜영,ART003239251,2025,한국교수불자연합학회지,응용불교학,한국불교 수행의 정체성을 지눌의 사상에서 찾는 이유 :수심결의 돈오점수를 중심으로,1,원혜영,동국
이거룡,ART002951078,1994,인도철학,철학,Rāmānuja의 汎在神論에 있어서 神과 世界의 存在論的 連續性과 神의 有限化 問題,1,이거룡,선문대학교
이거룡,ART002951091,1995,인도철학,철학,"業說과 恩寵의 양립 문제_라마누자의 박띠(bhakti, 信愛)를 중심으로_",1,이거룡,선문대학교
이거룡,ART002954520,2002,인도철학,철학,限定不二論 학파의 轉變說 에 대한 비판적 고찰,1,이거룡,선문대학교
이거룡,ART002954652,2002,인도철학,철학,라마누자와 화이트헤드의 有機體的 宇宙論 비교 고찰,1,이거룡,선문대학교
이거룡,ART000884365,2003,한국불교학,종교학,佛敎와 힌두교에서 肉食禁止문제,1,이거룡,선문대학교
이거룡,ART000939936,2004,인도철학,철학,샹까라의 Avidyaa이론에 대한 라마누자의 비판,1,이거룡,선문대학교
이거룡,ART001157842,2004,한국불교학,종교학,인도사상에서 인간과 자연의 관계,1,이거룡,선문대학교
이거룡,ART000974879,2005,한국불교학,종교학,불교와 환경위기,1,이거룡,선문대학교
이거룡,ART001073997,2007,남아시아연구,지역학,요가(yoga)전통에서 영성(靈性)교육의 현대적 의미에 대한 고찰,1,이거룡,선문대학교
이거룡,ART001202520,2007,인도연구,서남아시아,인도 수행전통에서 물질적 소유의 의미,1,이거룡,서울불교대학원대학교
이거룡,ART001360089,2009,대순사상논총,한국자생종교,인도철학의 관점에서 본 대순사상,1,이거룡,선문대학교
이거룡,ART001362783,2009,남아시아연구,지역학,베다문헌 형성과정에서 비(非)아리야(Ārya)적 요소의 유입에 관한 연구,1,이거룡,선문대학교
이거룡,ART001320771,2009,인도철학,철학,상키야 사상에 대한 라마누자의 비판,1,이거룡,선문대학교
이거룡,ART001476684,2010,인도철학,철학,바가바드기따(Bhagavadgītā)의 보편성 : 까르마요가(karma-yoga)를 중심으로,1,이거룡,선문대학교
이거룡,ART001493860,2010,남아시아연구,지역학,한국에서 하타요가(Haṭha-yoga)의 변용과 전망,1,이거룡,선문대학교
이거룡,ART001580177,2011,불교학연구,불교학,우빠니샤드와 초기불교에서 업과 윤회,1,이거룡,선문대학교
이거룡,ART001580201,2011,한국불교학,종교학,틱낫한의 평화사상,1,이거룡,선문대학교
이거룡,ART001710266,2012,남아시아연구,지역학,『베단따수뜨라』(Vedānta-sūtra)에 대한 샹까라(Śaṅkara)와 라마누자(Rāmānuja)의 주석 비교 - 브라흐만(Brahman)과 세계의 관계를 중심으로,1,이거룡,선문대학교
이거룡,ART001788074,2013,남아시아연구,지역학,인도신화의 양성구유(兩性具有) 이상의 관점에서 본 남성의 여성화 또는 여성의 남성화 문제,1,이거룡,선문대학교
이거룡,ART001830188,2013,인도철학,철학,"아유르베다, 요가, 딴뜨라에서 몸(Śarīra)의 구원론적 의미_5종 조대요소 병렬구조, 5겹 덮개 중층구조, 남성-여성 양극구조를 중심으로_",1,이거룡,선문대학교
이거룡,ART001953693,2014,한국불교학,종교학,우빠니샤드 신비주의와 불교,1,이거룡,선문대학교
이거룡,ART002162163,2016,남아시아연구,지역학,아유르베다에서 아그니(Agni)의 의미에 대한 고찰,1,이거룡,선문대학교
이거룡,ART002223890,2016,동아시아불교문화,지역불교및불교사연구,월정사 단기 템플스테이프로그램이 참여자의 정신건강에 미치는 영향,2,서병찬;이거룡,선문대학교
이거룡,ART002108831,2016,인도연구,서남아시아,케겔(Kegel)의 골반기저근 강화운동과 하타요가(Haṭhayoga)의 무드라(Mudrā)와 반다(Bandha) 수련 비교: 성기능과 요실금 개선에 대한 개념을 중심으로,2,강위달;이거룡,선문대학교
이거룡,ART002299137,2017,인도철학,철학,아유르베다(Āyurveda)에 의거한 요가 아사나(āsana) 수련의 마음치유원리,1,이거룡,선문대학교
이거룡,ART002215444,2017,동아시아불교문화,지역불교및불교사연구,한국불교남래설(南來說) 고찰- 가야불교의 전래 시점을 중심으로,1,이거룡,선문대학교
이거룡,ART002225408,2017,인도연구,서남아시아,가락국(駕洛國)과 고대 남인도(南印度)의 문화적 접촉에 관한 고찰: 물고기숭배를 중심으로,1,이거룡,선문대학교
이거룡,ART002243008,2017,남아시아연구,지역학,전인치유로서의 요가,2,김선미;이거룡,선문대학교
이거룡,ART002366903,2018,동아시아불교문화,지역불교및불교사연구,파사석탑 고찰 - 가락국과 아유타국의 해양문화교류 가능성을 중심으로 -,1,이거룡,선문대학교
이거룡,ART002430543,2018,동아시아불교문화,지역불교및불교사연구,파사석탑(婆娑石塔)의 유래와 조성과정에 관한 연구,1,이거룡,선문대학교
이거룡,ART002321732,2018,남아시아연구,지역학,하타요가(Haṭhayoga)의 무드라(Mudrā)와 반다(Bandha) 및 케겔(Kegel)운동 연구: 골반저근육 강화운동의 조루증 개선 효과를 중심으로,2,강위달;이거룡,선문대학교
이거룡,ART002546645,2019,동아시아불교문화,지역불교및불교사연구,타밀(Tamil)불교의 가락국 전래 가능성 고찰- 허황옥의 이동경로와 관련하여 -,1,이거룡,선문대학교
이거룡,ART002529649,2019,남아시아연구,지역학,납릉정문 신어상의 아요디야 유래에 관한 비판적 고찰,1,이거룡,선문대학교
이거룡,ART002544088,2019,한국콘텐츠학회 논문지,학제간연구,인도의 집단 성폭행 사건들과 지역적 특성의 연관성,2,강위달;이거룡,선문대학교
이거룡,ART002636035,2020,동아시아불교문화,지역불교및불교사연구,명월사지 사왕석(蛇王石) 부조의 인도 기원에관한 고찰,1,이거룡,선문대학교
이거룡,ART002575783,2020,동아시아불교문화,지역불교및불교사연구,김해 파사석탑의 유실(遺失) 부재(部材)에 관한 연구,1,이거룡,선문대학교
이거룡,ART002644729,2020,인도연구,서남아시아,『짜라까상히따(Caraka-saṃhitā)』에서 감각기능(indriya)과 질병의 관계에 관한 연구,1,이거룡,선문대학교
이거룡,ART002638779,2020,인문사회 21,기타사회과학,아버지와 함께하는 숲체험 프로그램 효과분석 -자녀관계 및 숲에 대한 태도를 중심으로-,2,김미란;이거룡,선문대학교
이거룡,ART002712712,2021,인도연구,서남아시아,아유르베다에서 스로따스(Srotas)의 구조와 기능에 관한 연구,1,이거룡,선문대학교
이거룡,ART002760236,2021,Regulations,기타사회과학,A Study on the REGULATION of Relationship Between Chakras and Aroma from the Perspective of Wave Energy,4,Dongsu Heo;이거룡;Eunju Jang;Woonsil Ko,선문대학교
이거룡,ART002943476,2023,불교학보,기타불교학,불교의학과 아유르베다(Āyurveda),2,이거룡;윤성아,선문대학교
이거룡,ART003117238,2024,열린정신 인문학 연구,기타인문학,요가수뜨라(Yogasūtra)의 스므리띠(smṛti)에 관한 고찰 - 요가수뜨라(Yogasūtra) 1.20의 스므리띠(smṛti)와 현대요가에서 마인드풀니스요가(Mindfulness Yoga) 적용문제를 중심으로,2,옥장숙;이거룡,선문대학교
이거룡,ART003057996,2024,지속가능경영융합,"보완,대체/한방간호",상캬 다섯 요소의 관점에서 본 싱잉볼의 치유기전과 요가적 활용에 관한 연구,2,유영란;이거룡,"Dept. Integrative Medicine, Sun Moon Univ"
이거룡,ART003240732,2025,지속가능경영융합,"보완,대체/한방간호",나다 요가(Nāda yoga) 관점으로 본 현대 소리명상의 통합적 이해,2,이거룡;유미형,Seoul Cyber Univ.
이견명,ART002835930,2022,인도철학,철학,트라우마에 대한 유식학적 이해,1,이견명,동국대학교
이경희,ART002018325,2015,보조사상,종교학,朝鮮 明宗代의 佛敎中興과 虛應堂 普雨,1,이경희,동국대학교
이경희,ART002461229,2019,인도철학,철학,菩薩十地와 ‘淸淨’의 의미__『十地經論』을 중심으로__,1,이경희,동국대학교 불교문화연구원
이경희,ART002705802,2021,동아시아불교문화,지역불교및불교사연구,『십지경론』의 止觀 고찰,1,이경희,동국대학교
